Open,High,Low,Close(t),Volume,SD20,Upper_Band,Lower_Band,S_Close(t-1),S_Close(t-2),S_Close(t-3),S_Close(t-5),S_Open(t-1),MA5,MA10,MA20,MA50,MA200,EMA10,EMA20,EMA50,EMA100,EMA200,MACD,MACD_EMA,ATR,ADX,CCI,ROC,RSI,William%R,SO%K,STD5,ForceIndex1,ForceIndex20,Day,DayofWeek,DayofYear,Week,Is_month_end,Is_month_start,Is_quarter_end,Is_quarter_start,Is_year_end,Is_year_start,Is_leap_year,Year,Month,QQQ_Close,QQQ(t-1),QQQ(t-2),QQQ(t-5),QQQ_MA10,QQQ_MA20,QQQ_MA50,SnP_Close,SnP(t-1)),SnP(t-5),DJIA_Close,DJIA(t-1)),DJIA(t-5),Close_forcast
848,853,847.51,852.57,1348500,11.2584534204906,877.136406840982,832.102593159019,856.75,847.8,849.48,840.63,848.75,851.293999999998,846.019999999998,854.6195,845.9768,802.929249999999,851.005175231567,851.005175231567,851.005175231567,851.005175231567,851.005175231567,0.545378115400467,1.29535216979229,9.92031879617764,21.5774325337499,1333.33333333333,0.285835274190141,52.3238377038199,-43.5953711093374,56.4046288906626,0.00741068682444916,-5636729.99999993,1914870.0000001,4,1,94,14,0,0,0,0,0,0,0,2017,4,128.92,128.71,128.79,128.07,128.039,127.811,125.7042,2360.16,2358.84,2358.57,20689.24,20650.21,20701.5,848.91
854.71,860.59,847.52,848.91,1855200,11.3295677903481,877.042135580697,831.723864419304,852.57,856.75,847.8,849.87,848,851.101999999998,845.930999999998,854.383000000001,845.9644,803.643149999999,850.306783487711,850.306783487711,850.306783487711,850.306783487711,850.306783487711,0.374113413387249,1.11110441851129,10.1452960250221,20.9744053384148,1333.33333333333,-0.10473052482937,49.2582650682485,-50.8978451715882,49.1021548284118,0.00627650327797599,-6790032.00000015,-8775096.00000003,5,2,95,14,0,0,0,0,0,0,0,2017,4,128.39,128.92,128.71,128.66,128.163,127.884,125.8608,2352.95,2360.16,2361.13,20648.15,20689.24,20659.32,845.1
849.5,853.59,844,845.1,1533600,11.4820933356564,876.710186671313,830.781813328688,848.91,852.57,856.75,849.48,854.71,850.225999999998,846.475999999998,853.746000000001,845.6974,804.324249999999,848.571188991808,848.571188991808,848.571188991808,848.571188991808,848.571188991808,-0.0682633578583136,0.875230863237366,10.1056320232348,19.9535870918525,1333.33333333333,0.649079973798612,46.2223303307573,-57.6977832011388,42.3022167988612,0.00656826977681577,-5843015.99999992,-19538064,6,3,96,14,0,0,0,0,0,0,0,2017,4,128.46,128.39,128.92,128.88,128.326,127.9555,125.9944,2357.49,2352.95,2368.06,20662.95,20648.15,20728.49,842.1
845,845.88,837.3,842.1,1111600,11.6148260403534,876.010152080707,829.550847919294,845.1,848.91,852.57,847.8,849.5,849.085999999998,847.171999999998,852.7805,845.3998,804.982399999999,846.414125994538,846.414125994538,846.414125994538,846.414125994538,846.414125994538,-0.653393154613468,0.569506059667199,9.99665830728947,18.848554792777,1333.33333333333,0.833393203534741,43.9265949778673,-63.7990644702053,36.2009355297947,0.00666275972428331,-3334800,-21464995.9999999,7,4,97,14,0,0,0,0,0,0,0,2017,4,128.39,128.46,128.39,128.79,128.456,127.997,126.1242,2355.54,2357.49,2362.72,20656.1,20662.95,20663.22,841.7
841.54,846.74,840.79,841.7,1046200,11.517844404972,874.672188809944,828.600811190056,842.1,845.1,848.91,856.75,845,846.075999999998,847.490999999999,851.6365,845.333199999999,805.616549999999,844.842750663026,844.842750663026,844.842750663026,844.842750663026,844.842750663026,-1.13629093663405,0.228346660406948,9.70761128534022,17.716016044506,1333.33333333333,0.380436727051562,43.6155417756538,-52.0529071369522,47.9470928630478,0.00177853103409155,-418479.999999976,-23937056,10,0,100,15,0,0,0,0,0,0,0,2017,4,128.44,128.39,128.46,128.71,128.571,128.03,126.2502,2357.16,2355.54,2358.84,20658.02,20656.1,20650.21,839.88
841.7,844.63,834.6,839.88,974300,11.2884629040956,872.911925808192,827.758074191809,841.7,842.1,845.1,852.57,841.54,843.537999999998,847.415999999999,850.335,845.654199999999,806.389949999999,843.188500442017,843.188500442017,843.188500442017,843.188500442017,843.188500442017,-1.64686565546344,-0.14669580276713,9.73063905067306,17.3541204522073,1333.33333333333,-0.0892188001855751,42.1529237551975,-57.0680628272251,42.9319371727749,0.00167821269261236,-1773226.00000005,-25361029,11,1,101,15,0,0,0,0,0,0,0,2017,4,127.89,128.44,128.39,128.92,128.553,128.051,126.3844,2353.78,2357.16,2360.16,20651.3,20658.02,20689.24,841.46
838.46,843.72,837.59,841.46,1135800,10.6070479424263,870.202595884853,827.774404115148,839.88,841.7,842.1,848.91,841.7,842.047999999999,846.574999999998,848.9885,846.079599999999,807.191549999999,842.612333628012,842.612333628012,842.612333628012,842.612333628012,842.612333628012,-1.90208099750407,-0.497772841714518,9.47345054705356,17.0180745450727,1333.33333333333,-0.989563109652061,43.9113926384252,-52.7142463488563,47.2857536511437,0.00253563450303654,1794564.00000005,-30587093.9999999,12,2,102,15,0,0,0,0,0,0,0,2017,4,127.37,127.89,128.44,128.39,128.424,128.007,126.513,2344.93,2353.78,2352.95,20591.86,20651.3,20648.15,840.18
841.04,843.73,837.85,840.18,1073700,9.54028791082065,866.578075821642,828.416924178359,841.46,839.88,841.7,845.1,838.46,841.063999999999,845.644999999998,847.4975,846.578399999999,807.936149999999,841.801555752008,841.801555752008,841.801555752008,841.801555752008,841.801555752008,-2.18246816294891,-0.834711905961396,9.2167755079783,16.7045314928715,1333.33333333333,-1.0947873993502,42.7769039017883,-56.2413888123451,43.7586111876549,0.00203498359956379,-1374336.00000009,-32017734.0000001,13,3,103,15,0,0,0,0,0,0,0,2017,4,126.86,127.37,127.89,128.46,128.222,127.942,126.6146,2328.95,2344.93,2357.49,20453.25,20591.86,20662.95,855.13
841.38,855.64,841.03,855.13,1049100,7.7936468560031,862.222793712007,831.048206287994,840.18,841.46,839.88,842.1,841.04,843.669999999998,846.377999999998,846.635500000001,847.315799999999,808.735849999999,846.244370501339,846.244370501339,846.244370501339,846.244370501339,846.244370501339,-1.1846806924234,-0.904705663253797,9.66272011455128,16.1620546740567,1333.33333333333,0.864590705355041,56.8116728301943,-19.2796610169492,80.7203389830508,0.00835495099442969,15684045,-18086484,17,0,107,16,0,0,0,0,0,0,0,2017,4,127.92,126.86,127.37,128.39,128.135,127.932,126.7396,2349.01,2328.95,2355.54,20636.92,20453.25,20656.1,853.99
852.54,857.39,851.25,853.99,936200,6.26550159711535,858.470503194231,833.40849680577,855.13,840.18,841.46,841.7,841.38,846.127999999998,846.101999999998,845.939500000001,847.992999999999,809.488149999999,848.826247000893,848.826247000893,848.826247000893,848.826247000893,848.826247000893,-0.480377908479682,-0.819840112298974,9.41109724922619,15.8507293708981,1333.33333333333,-0.32214765100671,55.6900170273298,-25.3943824547904,74.6056175452096,0.00845504636092553,-1067267.99999999,-13031904,18,1,108,16,0,0,0,0,0,0,0,2017,4,127.72,127.92,126.86,128.44,128.036,127.906,126.8536,2342.19,2349.01,2357.16,20523.28,20636.92,20658.02,856.51
857.39,860.2,853.53,856.51,1080300,6.64092621950649,859.539852439013,832.976147560988,853.99,855.13,840.18,839.88,852.54,849.453999999998,846.495999999999,846.258,848.690799999999,810.219449999999,851.387498000595,851.387498000595,851.387498000595,851.387498000595,851.387498000595,0.277926300119816,-0.600286829815216,9.21530458856718,15.8687520292549,1333.33333333333,0.462132141642322,57.6791192395658,-15.6983455175069,84.3016544824931,0.00798082286500412,2722355.99999998,6881511.00000001,19,2,109,16,0,0,0,0,0,0,0,2017,4,127.93,127.72,127.92,127.89,127.937,127.988,126.969,2338.17,2342.19,2353.78,20404.49,20523.28,20651.3,860.08
859.74,863.93,857.5,860.08,1188800,7.29511054714283,861.362221094286,832.181778905715,856.51,853.99,855.13,841.46,857.39,853.177999999998,847.612999999999,846.772000000001,849.307799999999,810.995399999999,854.284998667063,854.284998667063,854.284998667063,854.284998667063,854.284998667063,1.15365835756825,-0.249497792338523,9.08706854652666,16.2758960332703,1333.33333333333,1.31580497343653,60.3917666501867,-13.1264916467778,86.8735083532222,0.00789740715182532,4244016.00000006,12220864.0000001,20,3,110,16,0,0,0,0,0,0,0,2017,4,129,127.93,127.72,127.37,127.998,128.0805,127.0968,2355.84,2338.17,2344.93,20578.71,20404.49,20591.86,858.95
860.62,862.44,857.73,858.95,1172900,7.57457804975811,862.886156099517,832.587843900484,860.08,856.51,853.99,840.18,859.74,856.931999999998,848.997999999999,847.737000000001,849.889199999999,811.745299999999,855.839999111376,855.839999111376,855.839999111376,855.839999111376,855.839999111376,1.73648366346004,0.147698498821188,8.77442079320333,16.6539583227132,1333.33333333333,1.63885930659094,59.1004744476257,-16.9792021820659,83.0207978179341,0.00785891818935125,-1325376.99999999,22636970.0000001,21,4,111,16,0,0,0,0,0,0,0,2017,4,128.97,129,127.93,126.86,128.049,128.1875,127.2198,2348.69,2355.84,2328.95,20547.76,20578.71,20453.25,878.93
868.44,879.96,866.11,878.93,1696500,9.75637728011169,869.439254560224,830.413745439777,858.95,860.08,856.51,855.13,860.62,861.691999999998,852.680999999999,849.926500000001,850.866599999999,812.603649999999,863.53666607425,863.53666607425,863.53666607425,863.53666607425,863.53666607425,3.76717034285161,0.871592867627273,9.64839073654595,18.4724290767134,1333.33333333333,4.37358983493646,70.9343802051319,-2.27072310405663,97.7292768959434,0.0102082431885642,33896069.9999998,74289734.9999999,24,0,114,17,0,0,0,0,0,0,0,2017,4,130.52,128.97,129,127.92,128.262,128.359,127.365,2374.15,2348.69,2349.01,20763.89,20547.76,20636.92,888.84
882.26,892.25,879.28,888.84,2038000,12.7027133860732,877.848426772147,827.037573227854,878.93,858.95,860.08,853.99,868.44,868.661999999998,857.394999999998,852.443000000001,851.946399999999,813.458949999999,871.971110716167,871.971110716167,871.971110716167,871.971110716167,871.971110716167,6.10577477436505,1.91842924897483,9.91064854107839,20.8440366045922,1333.33333333333,5.60057027444458,74.8251813962959,-5.91500433651339,94.0849956634866,0.00962450816653518,20196580.0000002,102572540,25,1,115,17,0,0,0,0,0,0,0,2017,4,131.47,130.52,128.97,127.72,128.565,128.568,127.521,2388.61,2374.15,2342.19,20996.12,20763.89,20523.28,889.14
891.39,892.99,885.15,889.14,1323300,14.7884760522399,884.44545210448,825.291547895521,888.84,878.93,858.95,856.51,882.26,875.187999999999,862.320999999998,854.868500000001,852.949999999999,814.268649999999,877.694073810778,877.694073810778,877.694073810778,877.694073810778,877.694073810778,7.89236485860647,3.11321637090116,9.76274507385851,23.0828252704766,1333.33333333333,5.86512358908415,74.9345686999708,-6.59359479362909,93.4064052063709,0.0100341301370524,396989.99999994,64193283,26,2,116,17,0,0,0,0,0,0,0,2017,4,131.28,131.47,130.52,127.93,128.904,128.7285,127.6592,2387.45,2388.61,2338.17,20975.09,20996.12,20404.49,891.44
890,893.38,887.18,891.44,2342300,16.829435084502,890.605870169005,823.288129830997,889.14,888.84,878.93,860.08,891.39,881.459999999998,867.318999999998,856.947000000001,853.978199999999,815.063299999999,882.276049207185,882.276049207185,882.276049207185,882.276049207185,882.276049207185,9.38564922821342,4.36770294236361,9.50826328286862,25.1821201687183,1333.33333333333,5.93967627694721,75.8026485288409,-3.30044232732212,96.6995576726779,0.0101908927243483,5387290.00000016,97369411.0000001,27,3,117,17,0,0,0,0,0,0,0,2017,4,132.07,131.28,131.47,129,129.374,128.899,127.8048,2388.77,2387.45,2355.84,20981.33,20975.09,20578.71,924.52
929,935.9,923.22,924.52,3845900,22.4899649902678,905.678929980536,815.719070019465,891.44,889.14,888.84,858.95,890,894.573999999999,875.752999999999,860.699000000001,855.722199999999,816.038499999999,896.357366138124,896.357366138124,896.357366138124,896.357366138124,896.357366138124,13.08750280294,6.11166291447888,12.0048159055209,28.5316824197001,1333.33333333333,10.0383251208075,84.2508460532827,-11.2339585389931,88.7660414610069,0.0153292506082539,127222372,288596336,28,4,118,17,0,0,0,0,0,0,0,2017,4,132.3,132.07,131.28,128.97,129.918,129.07,127.9404,2384.2,2388.77,2348.69,20940.51,20981.33,20547.76,932.82
924.15,935.82,920.8,932.82,2327800,27.4185937679314,919.787187535863,810.112812464138,924.52,891.44,889.14,878.93,929,905.351999999999,883.521999999999,864.950000000001,857.535199999999,817.023599999999,908.511577425416,908.511577425416,908.511577425416,908.511577425416,908.511577425416,16.5007783637321,8.18948600432953,12.2201861979837,31.3389231158602,1333.33333333333,9.08516833697801,85.6085299294674,-3.0404738400789,96.9595261599211,0.0147029165264751,19320740.0000002,197909556,1,0,121,18,0,1,0,0,0,0,0,2017,5,133.48,132.3,132.07,130.52,130.474,129.3045,128.1002,2388.33,2384.2,2374.15,20913.46,20940.51,20763.89,937.09
933.27,942.99,931,937.09,1751300,31.7042419708734,932.375483941748,805.558516058254,932.82,924.52,891.44,888.84,924.15,915.001999999998,891.831999999999,868.967000000001,859.345999999999,818.030899999999,918.037718283611,918.037718283611,918.037718283611,918.037718283611,918.037718283611,19.3275808302932,10.4171049695223,12.2037443266991,34.1132282315338,1333.33333333333,9.73079310062179,86.2645523988811,-5.59772296015178,94.4022770398482,0.0150919194460426,7478050.99999997,140699442,2,1,122,18,0,0,0,0,0,0,0,2017,5,133.7,133.48,132.3,131.47,131.072,129.554,128.2536,2391.17,2388.33,2388.61,20949.89,20913.46,20996.12,948.45
936.05,950.2,935.21,948.45,1824800,36.0460649578799,945.853129915761,801.668870084241,937.09,932.82,924.52,889.14,933.27,926.863999999998,901.025999999999,873.761000000001,861.329599999999,819.007149999999,928.175145522407,928.175145522407,928.175145522407,928.175145522407,928.175145522407,22.2282656023248,12.7793370960828,12.4027625890777,36.8452956549998,1333.33333333333,10.7342587944099,87.8512051657359,-1.55763239875389,98.4423676012461,0.0139419750427575,20729728,174961824,3,2,123,18,0,0,0,0,0,0,0,2017,5,133.28,133.7,133.48,131.28,131.607,129.772,128.3862,2388.13,2391.17,2387.45,20957.9,20949.89,20975.09,954.72
950.29,959.14,947.37,954.72,1937600,39.7783707791362,958.608241558273,799.494758441728,948.45,937.09,932.82,891.44,936.05,939.519999999998,910.489999999999,879.051500000001,863.396799999999,820.013699999999,937.023430348271,937.023430348271,937.023430348271,937.023430348271,937.023430348271,24.7477392487617,15.1730175266186,12.3575652612865,39.5580034100324,1333.33333333333,11.0036275695284,88.6317646847818,-3.74227415121493,96.2577258487851,0.0132859168238874,12148752,205017456,4,3,124,18,0,0,0,0,0,0,0,2017,5,133.32,133.28,133.7,132.07,132.039,130.0185,128.5186,2389.52,2388.13,2388.77,20951.47,20957.9,20981.33,950.28
956.72,958.44,948.1,950.28,1615500,41.9471535293024,968.204807058606,800.416192941396,954.72,948.45,937.09,924.52,950.29,944.671999999998,919.622999999998,884.310500000001,865.382399999999,820.979699999999,941.442286898848,941.442286898848,941.442286898848,941.442286898848,941.442286898848,26.0854722851582,17.3555084783265,12.2134534569089,42.0769463254198,1333.33333333333,10.6327492869201,84.4918830116915,-8.2120678468811,91.7879321531189,0.00634563755670195,-7172820.00000009,169918290,5,4,125,18,0,0,0,0,0,0,0,2017,5,133.81,133.32,133.28,132.3,132.523,130.286,128.6704,2399.29,2389.52,2384.2,21006.94,20951.47,20940.51,958.69
947.45,960.99,947.4,958.69,1876700,43.8313949007754,977.802789801552,802.47721019845,950.28,954.72,948.45,932.82,956.72,949.845999999998,927.598999999999,890.140000000001,867.599999999999,822.001099999999,947.191524599232,947.191524599232,947.191524599232,947.191524599232,947.191524599232,27.5071665753816,19.3858400977375,12.3117782099868,44.4674223665672,1333.33333333333,9.07467033779711,85.8409410410249,-2.14033128605989,97.8596687139401,0.00632852637113818,15783047.0000002,218804453,8,0,128,19,0,0,0,0,0,0,0,2017,5,134.1,133.81,133.32,133.48,132.881,130.5715,128.823,2399.38,2399.29,2388.33,21012.28,21006.94,20913.46,956.71
961.33,962.2,954.4,956.71,1687900,44.6780286841935,985.246557368388,806.534442631614,958.69,950.28,954.72,937.09,947.45,953.769999999998,934.385999999999,895.890500000001,869.740799999999,822.988249999999,950.364349732821,950.364349732821,950.364349732821,950.364349732821,950.364349732821,28.1496089215635,21.1385938625027,11.9895083378449,46.712324984883,1333.33333333333,7.63579496872328,83.9884963642878,-5.243553008596,94.756446991404,0.00720739530132607,-3342042.00000003,194125379,9,1,129,19,0,0,0,0,0,0,0,2017,5,134.57,134.1,133.81,133.7,133.191,130.878,128.982,2396.92,2399.38,2391.17,20975.78,21012.28,20949.89,954.84
956.22,956.71,949.84,954.84,1146000,44.4874175322031,990.613335064407,812.663664935594,956.71,958.69,950.28,948.45,961.33,955.047999999999,940.955999999999,901.638500000001,871.938999999999,823.974849999999,951.856233155214,951.856233155214,951.856233155214,951.856233155214,951.856233155214,28.1829798888393,22.54747106777,11.623829170856,48.102638201683,1333.33333333333,7.38916256157636,82.1846376410102,-7.04508471331484,92.9549152866852,0.00596903911580956,-2143020.00000001,131744160,10,2,130,19,0,0,0,0,0,0,0,2017,5,134.65,134.57,134.1,133.28,133.528,131.216,129.1504,2399.63,2396.92,2388.13,20943.11,20975.78,20957.9,955.89
951.29,957.99,948.61,955.89,1031100,43.6918264065169,994.743652813035,819.976347186967,954.84,956.71,958.69,954.72,956.22,955.281999999999,947.400999999999,907.360000000001,873.921799999999,824.966049999999,953.200822103476,953.200822103476,953.200822103476,953.200822103476,953.200822103476,27.971712357345,23.632319325685,11.463555658652,49.4333354535345,1333.33333333333,7.22987525800951,82.4130427419714,-6.56676032885842,93.4332396711416,0.0052182095873362,1082654.99999995,117988773,11,3,131,19,0,0,0,0,0,0,0,2017,5,134.54,134.65,134.57,133.32,133.775,131.5745,129.289,2394.44,2399.63,2389.52,20919.42,20943.11,20951.47,955.14
957.85,957.98,952.06,955.14,1214900,41.91440156972,996.936803139441,829.279196860561,955.89,954.84,956.71,950.28,951.29,956.253999999999,950.462999999998,913.108000000001,876.027599999999,825.931899999999,953.847214735651,953.847214735651,953.847214735651,953.847214735651,953.847214735651,27.4275943499653,24.3913743305411,11.0675873973197,50.6689829016824,1333.33333333333,3.31198892398218,81.608217335835,-8.51423058369519,91.4857694163048,0.00455355191095596,-911175,139664904,12,4,132,19,0,0,0,0,0,0,0,2017,5,134.84,134.54,134.65,133.81,134.029,131.9735,129.4464,2390.9,2394.44,2399.29,20896.61,20919.42,21006.94,959.22
955.29,962.7,952.82,959.22,1337700,40.7835465888979,999.879593177796,836.745406822205,955.14,955.89,954.84,958.69,957.85,956.359999999999,953.102999999999,918.312500000001,878.230399999999,826.898799999999,955.638143157101,955.638143157101,955.638143157101,955.638143157101,955.638143157101,27.0141959755229,24.9159386595374,10.9827597260826,51.9723686703219,1333.33333333333,2.83012799897086,82.6035103041026,-4.48742746615089,95.5125725338491,0.00265016354007284,5457816.00000006,139241193,15,0,135,20,0,0,0,0,0,0,0,2017,5,135.27,134.84,134.54,134.1,134.208,132.341,129.6078,2402.32,2390.9,2399.38,20981.94,20896.61,21012.28,964.61
